Time_solar,Temperature©,Humidity ,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),PV Generation (KW),timestamp,hour,Date - Time ,Time_wind,Air Density,Wind Speed ,Power Generation ,clearness_index_kt,wind_power_coefficient_cp,complementarity_index,total_renewable_power,renewable_capacity_factor,solar_efficiency,wind_power_per_speed,day_of_week,day_of_year,month,week_of_year,hour_sin,hour_cos,day_sin,day_cos,solar_lag_1,solar_lag_2,solar_lag_3,solar_lag_6,solar_lag_12,solar_lag_24,wind_lag_1,wind_lag_2,wind_lag_3,wind_lag_6,wind_lag_12,wind_lag_24,solar_rolling_mean_6h,solar_rolling_std_6h,wind_rolling_mean_6h,wind_rolling_std_6h,solar_rate_of_change,solar_volatility,wind_rate_of_change,wind_volatility,total_rate_of_change,total_volatility
1575,26.696,0.015,420.665,882.587,843.321,2019-08-05 14:00:00,14.0,,1575,1.146,4.317,387.474,0.35533438300439135,0.593,0.8824071338667003,1230.795,0.1486529688926996,1.0,89.75536489335998,0,217,8,32,-0.4999999999999997,-0.8660254037844388,-0.5595892624101763,-0.828770087174504,1337.736,2456.005,3051.879,2949.098,0.0,2791.921,614.566,1041.469,1292.615,1262.594,1724.752,837.035,2312.336833333333,989.2354012135719,1000.3598333333334,408.16133539441773,-494.4150000000001,494.4150000000001,-227.09200000000004,227.09200000000004,-721.5070000000001,721.5070000000001
1576,26.423,0.015,292.977,706.306,837.545,2019-08-05 15:00:00,15.0,,1576,1.148,3.711,223.07,0.30309586425365026,0.593,0.8450906153124706,1060.615,0.1280989674171008,1.0,60.110466151854986,0,217,8,32,-0.7071067811865471,-0.7071067811865479,-0.5595892624101763,-0.828770087174504,843.321,1337.736,2456.005,3098.942,0.0,2240.183,387.474,614.566,1041.469,1339.619,1683.847,795.553,1935.437333333333,1058.0054120758928,814.2683333333334,472.0764351579668,-5.776000000000067,5.776000000000067,-164.404,164.404,-170.18000000000006,170.18000000000006
1577,25.909,0.016,174.393,501.572,565.259,2019-08-05 16:00:00,16.0,,1577,1.151,3.739,227.525,0.25514703693467883,0.593,0.9135934771643623,792.784,0.09575087263974094,1.0,60.85181576576203,0,217,8,32,-0.8660254037844385,-0.5000000000000004,-0.5595892624101763,-0.828770087174504,837.545,843.321,1337.736,3086.138,267.945,1561.839,223.07,387.474,614.566,1326.416,1638.585,495.078,1515.2908333333328,1009.0604949164265,631.1198333333335,446.092607332327,-272.28599999999994,272.28599999999994,4.4550000000000125,4.4550000000000125,-267.831,267.831
1578,24.662,0.016,76.365,282.32,205.54,2019-08-05 17:00:00,17.0,,1578,1.153,3.522,178.549,0.2158388456944559,0.593,0.9911631157428256,384.089,0.04638950448208524,1.0,50.695329160894616,0,217,8,32,-0.9659258262890683,-0.25881904510252063,-0.5595892624101763,-0.828770087174504,565.259,837.545,843.321,3051.879,955.027,758.319,227.525,223.07,387.474,1292.615,1280.389,471.717,1040.9009999999996,786.7763569988749,445.4421666666669,333.28078247950833,-359.71900000000005,359.71900000000005,-48.976,48.976,-408.695,408.695
1579,23.046,0.015,15.404,74.625,14.709,2019-08-05 18:00:00,18.0,,1579,1.155,3.453,166.002,1.0,0.593,0.96451981336762,180.711,0.021825914682435856,0.9548817868812135,48.074703714247406,0,217,8,32,-1.0,-1.8369701987210297e-16,-0.5595892624101763,-0.828770087174504,205.54,565.259,837.545,2456.005,2076.199,131.022,178.549,227.525,223.07,1041.469,1012.903,750.776,634.0183333333329,480.0655878330492,299.5310000000002,173.4813011225889,-190.831,190.831,-12.546999999999997,12.546999999999997,-203.378,203.378
1580,22.346,0.015,0.299,1.347,0.0,2019-08-05 19:00:00,19.0,,1580,1.157,3.741,228.082,0.0,0.593,0.9462447168607065,228.082,0.027547289720046563,0.0,60.96817402614968,0,217,8,32,-0.9659258262890684,0.2588190451025203,-0.5595892624101763,-0.828770087174504,14.709,205.54,565.259,1337.736,2759.581,0.0,166.002,178.549,227.525,614.566,1139.937,1210.247,411.06233333333284,390.08185502929115,235.11700000000016,79.29910112470526,-14.709,14.709,62.079999999999984,62.079999999999984,47.37099999999998,47.37099999999998
1581,22.244,0.014,0.0,0.0,0.0,2019-08-05 20:00:00,20.0,,1581,1.159,3.865,259.809,0.0,0.593,0.938767169890054,259.809,0.03137921359368814,0.0,67.22093991696251,0,217,8,32,-0.8660254037844386,0.5000000000000001,-0.5595892624101763,-0.828770087174504,0.0,14.709,205.54,843.321,2949.098,0.0,228.082,166.002,178.549,387.474,1262.594,1801.278,270.5088333333328,353.38710698580115,213.83950000000016,34.99252655476862,0.0,0.0,31.727000000000032,31.727000000000032,31.727000000000032,31.727000000000032
1582,22.285,0.014,0.0,0.0,0.0,2019-08-05 21:00:00,21.0,,1582,1.159,3.54,182.351,0.0,0.593,0.9570227828775033,182.351,0.02202399061627051,0.0,51.511567369613736,0,217,8,32,-0.7071067811865477,0.7071067811865474,-0.5595892624101763,-0.828770087174504,0.0,0.0,14.709,837.545,3098.942,0.0,259.809,228.082,166.002,223.07,1339.619,2275.572,130.91799999999947,227.65923966232648,207.0530000000002,36.7487920398232,0.0,0.0,-77.45800000000003,77.45800000000003,-77.45800000000003,77.45800000000003
1583,22.158,0.014,0.0,0.0,0.0,2019-08-05 22:00:00,22.0,,1583,1.157,2.84,65.529,0.0,0.593,0.9845558617127403,65.529,0.007914462114787362,0.0,23.073583424794567,0,217,8,32,-0.5000000000000004,0.8660254037844384,-0.5595892624101763,-0.828770087174504,0.0,0.0,0.0,565.259,3086.138,0.0,182.351,259.809,228.082,227.525,1326.416,2421.029,36.70816666666614,82.91936960804797,180.05366666666683,66.31519338924365,0.0,0.0,-116.822,116.822,-116.822,116.822
1584,21.72,0.014,0.0,0.0,0.0,2019-08-05 23:00:00,23.0,,1584,1.154,2.262,17.723,0.0,0.593,0.9958229720754918,17.723,0.0021405486435070948,0.0,7.8350982161369505,0,217,8,32,-0.25881904510252157,0.9659258262890681,-0.5595892624101763,-0.828770087174504,0.0,0.0,0.0,205.54,3051.879,0.0,65.529,182.351,259.809,178.549,1292.615,2312.134,2.4514999999994695,6.004924106905502,153.2493333333335,93.83674331226936,0.0,0.0,-47.806,47.806,-47.806,47.806
1585,21.023,0.014,0.0,0.0,0.0,2019-08-06 00:00:00,0.0,,1585,1.15,2.319,21.143,0.0,0.593,0.9950169327197496,21.143,0.0025536094323574178,0.0,9.11728800461923,1,218,8,32,0.0,1.0,-0.5737722679043243,-0.8190148866680802,0.0,0.0,0.0,14.709,2456.005,0.0,17.723,65.529,182.351,166.002,1041.469,1988.89,0.0,0.00017238223856863152,129.10616666666684,107.53489647250645,0.0,0.0,3.4200000000000017,3.4200000000000017,3.4200000000000017,3.4200000000000017
1586,20.295,0.013,0.0,0.0,0.0,2019-08-06 01:00:00,1.0,,1586,1.146,2.872,69.442,0.0,0.593,0.9836336301340798,69.442,0.008387066461796518,0.0,24.178960940473207,1,218,8,32,0.25881904510252074,0.9659258262890683,-0.5737722679043243,-0.8190148866680802,0.0,0.0,0.0,0.0,1337.736,0.0,21.143,17.723,65.529,228.082,614.566,1815.825,0.0,0.00017238223856863152,102.66616666666683,97.3528894247758,0.0,0.0,48.29899999999999,48.29899999999999,48.29899999999999,48.29899999999999
1587,19.828,0.013,0.0,0.0,0.0,2019-08-06 02:00:00,2.0,,1587,1.143,3.684,214.458,0.0,0.593,0.9494556759784349,214.458,0.025901810133117677,0.0,58.21333924719347,1,218,8,32,0.49999999999999994,0.8660254037844387,-0.5737722679043243,-0.8190148866680802,0.0,0.0,0.0,0.0,843.321,0.0,69.442,21.143,17.723,259.809,387.474,1724.752,0.0,0.00017238223856863152,95.10766666666682,83.48494929658041,0.0,0.0,145.01600000000002,145.01600000000002,145.01600000000002,145.01600000000002
1588,19.691,0.013,0.035,0.325,0.0,2019-08-06 03:00:00,3.0,,1588,1.141,4.812,561.589,0.0,0.593,0.8676424456865834,561.589,0.06782760097943386,0.0,116.7059192215463,1,218,8,32,0.7071067811865476,0.7071067811865476,-0.5737722679043243,-0.8190148866680802,0.0,0.0,0.0,0.0,837.545,0.0,214.458,69.442,21.143,182.351,223.07,1683.847,0.0,0.00017238223856863152,158.31400000000016,210.17700896717054,0.0,0.0,347.1310000000001,347.1310000000001,347.1310000000001,347.1310000000001
1589,19.538,0.013,14.909,79.202,9.394,2019-08-06 04:00:00,4.0,,1589,1.14,5.541,875.489,0.0,0.593,0.7959883887714251,884.883,0.10687440643866664,0.6300891655986877,158.00195668616553,1,218,8,32,0.8660254037844386,0.5000000000000001,-0.5737722679043243,-0.8190148866680802,0.0,0.0,0.0,0.0,565.259,267.945,561.589,214.458,69.442,65.529,227.525,1638.585,1.565666666666136,3.83508444448998,293.3073333333335,351.3583924215459,9.394,9.394,313.9,313.9,323.294,323.294
1590,19.258,0.013,66.712,293.057,76.935,2019-08-06 05:00:00,5.0,,1590,1.139,5.46,836.984,0.0,0.593,0.8217952046780508,913.9190000000001,0.11038131669160757,1.0,153.29374481799545,1,218,8,32,0.9659258262890683,0.25881904510252074,-0.5737722679043243,-0.8190148866680802,9.394,0.0,0.0,0.0,205.54,955.027,875.489,561.589,214.458,17.723,178.549,1280.389,14.388166666666137,30.8711043566028,429.85083333333347,380.7982217318686,67.541,67.541,-38.504999999999995,38.504999999999995,29.036000000000058,29.036000000000058
1591,18.934,0.013,139.242,511.732,150.303,2019-08-06 06:00:00,6.0,,1591,1.139,5.305,766.262,0.0,0.593,0.8566385642813475,916.5649999999999,0.11070089530192859,1.0,144.4414430836111,1,218,8,32,1.0,6.123233995736766e-17,-0.5737722679043243,-0.8190148866680802,76.935,9.394,0.0,0.0,14.709,2076.199,836.984,875.489,561.589,21.143,166.002,1012.903,39.43866666666614,62.07379914179611,554.0373333333335,340.1861513075651,73.368,73.368,-70.7220000000001,70.7220000000001,2.6459999999998445,2.6459999999998445
1592,18.809,0.013,223.829,715.086,349.83,2019-08-06 07:00:00,7.0,,1592,1.14,4.102,322.944,0.6326326588482214,0.593,0.9894500246401953,672.774,0.08125630384736457,1.0,78.72840596577133,1,218,8,32,0.9659258262890683,-0.25881904510252063,-0.5737722679043243,-0.8190148866680802,150.303,76.935,9.394,0.0,0.0,2759.581,766.262,836.984,875.489,69.442,228.082,1139.937,97.74366666666613,136.86220510387648,596.2876666666668,278.0266301379306,199.527,199.527,-443.3179999999999,443.3179999999999,-243.79099999999994,243.79099999999994
1593,19.112,0.013,307.982,889.246,572.146,2019-08-06 08:00:00,8.0,,1593,1.142,3.473,170.114,0.4505954638616015,0.593,0.8983565184429196,742.26,0.08964868454153227,1.0,48.981845959733384,1,218,8,32,0.8660254037844387,-0.4999999999999998,-0.5737722679043243,-0.8190148866680802,349.83,150.303,76.935,0.0,0.0,2949.098,322.944,766.262,836.984,214.458,259.809,1262.594,193.1013333333328,225.6552937005794,588.8970000000002,290.5155429301279,222.31599999999997,222.31599999999997,-152.83,152.83,69.48599999999999,69.48599999999999
1594,19.73,0.014,379.138,1022.332,827.586,2019-08-06 09:00:00,9.0,,1594,1.143,3.112,103.359,0.392232700114345,0.593,0.8193437693423835,930.945,0.11243768306323493,1.0,33.21303559992429,1,218,8,32,0.7071067811865476,-0.7071067811865475,-0.5737722679043243,-0.8190148866680802,572.146,349.83,150.303,0.0,0.0,3098.942,170.114,322.944,766.262,561.589,182.351,1339.619,331.0323333333328,318.03599186553333,512.5253333333335,352.70441936082045,255.44000000000005,255.44000000000005,-66.75500000000001,66.75500000000001,188.68500000000006,188.68500000000006
1595,20.389,0.014,425.922,1105.227,1122.04,2019-08-06 10:00:00,10.0,,1595,1.146,2.426,27.207,0.35977495412738497,0.593,0.7284514339516213,1149.247,0.1388037638607797,1.0,11.21475217858525,1,218,8,32,0.49999999999999994,-0.8660254037844387,-0.5737722679043243,-0.8190148866680802,827.586,572.146,349.83,9.394,0.0,3086.138,103.359,170.114,322.944,875.489,65.529,1326.416,516.4733333333328,405.37542722258337,371.14500000000015,348.0985224363737,294.45399999999995,294.45399999999995,-76.15199999999999,76.15199999999999,218.30200000000002,218.30200000000002
1596,21.507,0.014,447.744,1132.304,1505.692,2019-08-06 11:00:00,11.0,,1596,1.148,2.008,8.089,0.3390919515511912,0.593,0.6289042512948846,1513.781,0.1828314543879035,1.0,4.028384448015713,1,218,8,32,0.258819045102521,-0.9659258262890682,-0.5737722679043243,-0.8190148866680802,1122.04,827.586,572.146,76.935,0.0,3051.879,27.207,103.359,170.114,836.984,17.723,1292.615,754.5994999999995,503.345086691748,232.9958333333335,285.0106799131445,383.65200000000004,383.65200000000004,-19.118000000000002,19.118000000000002,364.5339999999999,364.5339999999999
1597,22.818,0.014,432.033,1101.652,1539.583,2019-08-06 12:00:00,12.0,,1597,1.15,1.796,3.787,0.3160446230314231,0.593,0.6194945860803555,1543.3700000000001,0.18640515487950943,1.0,2.1085734362063273,1,218,8,32,1.2246467991473532e-16,-1.0,-0.5737722679043243,-0.8190148866680802,1505.692,1122.04,827.586,150.303,0.0,2456.005,8.089,27.207,103.359,766.262,21.143,1041.469,986.1461666666661,489.10593203864124,105.91666666666681,124.43844702121869,33.891000000000076,33.891000000000076,-4.3020000000000005,4.3020000000000005,29.58900000000017,29.58900000000017
1598,23.87,0.014,383.223,1015.372,1156.103,2019-08-06 13:00:00,13.0,,1598,1.152,1.458,0.756,0.2902279761410586,0.593,0.7137789940998276,1156.8590000000002,0.13972312606099277,1.0,0.5185181628819185,1,218,8,32,-0.2588190451025208,-0.9659258262890683,-0.5737722679043243,-0.8190148866680802,1539.583,1505.692,1122.04,349.83,0.0,1337.736,3.787,8.089,27.207,322.944,69.442,614.566,1120.5249999999994,377.2967267083298,52.21866666666682,69.39983668750624,-383.48,383.48,-3.0309999999999997,3.0309999999999997,-386.51099999999997,386.51099999999997
1599,23.968,0.014,311.299,879.298,779.781,2019-08-06 14:00:00,14.0,,1599,1.153,1.23,0.19,0.26295327183122913,0.593,0.8068711255967057,779.971,0.09420334401765347,1.0,0.15447141912892756,1,218,8,32,-0.4999999999999997,-0.8660254037844388,-0.5737722679043243,-0.8190148866680802,1156.103,1539.583,1505.692,572.146,0.0,843.321,0.756,3.787,8.089,170.114,214.458,387.474,1155.130833333333,322.47966249515093,23.898000000000152,40.19203461366208,-376.3220000000001,376.3220000000001,-0.5660000000000001,0.5660000000000001,-376.88800000000015,376.88800000000015
1600,23.451,0.014,225.838,702.728,600.531,2019-08-06 15:00:00,15.0,,1600,1.154,1.148,0.109,0.2336380118279451,0.0,0.8512572945462625,600.64,0.07254410298685897,1.0,0.09494765248462328,1,218,8,32,-0.7071067811865471,-0.7071067811865479,-0.5737722679043243,-0.8190148866680802,779.781,1156.103,1539.583,827.586,0.0,837.545,0.19,0.756,3.787,103.359,561.589,223.07,1117.2883333333327,377.2714386399888,6.689666666666818,10.508128427671677,-179.25,179.25,-0.081,0.081,-179.33100000000002,179.33100000000002
1601,21.922,0.014,139.457,497.631,342.521,2019-08-06 16:00:00,16.0,,1601,1.155,1.473,0.818,0.204033650030675,0.593,0.9153407179002466,343.339,0.04146780063832774,1.0,0.555328883008226,1,218,8,32,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,600.531,779.781,1156.103,1122.04,9.394,565.259,0.109,0.19,0.756,27.207,875.489,227.525,987.3684999999996,492.06413321265484,2.2915000000001515,3.1482089329912237,-258.00999999999993,258.00999999999993,0.709,0.709,-257.301,257.301
1602,20.646,0.014,63.665,277.988,102.113,2019-08-06 17:00:00,17.0,,1602,1.156,2.734,54.145,0.17994343103696114,0.593,0.9874648533676873,156.258,0.01887253004215605,1.0,19.804308776770746,1,218,8,32,-0.9659258262890683,-0.25881904510252063,-0.5737722679043243,-0.8190148866680802,342.521,600.531,779.781,1505.692,76.935,205.54,0.818,0.109,0.19,8.089,836.984,178.549,753.4386666666661,528.6425264882595,9.967500000000152,21.685039531570645,-240.40800000000002,240.40800000000002,53.327000000000005,53.327000000000005,-187.081,187.081
1603,19.522,0.014,12.561,71.108,0.794,2019-08-06 18:00:00,18.0,,1603,1.157,4.677,508.725,1.0,0.593,0.8802983419333711,509.519,0.061538690080183464,0.06321152271224245,108.77162523591508,1,218,8,32,-1.0,-1.8369701987210297e-16,-0.5737722679043243,-0.8190148866680802,102.113,342.521,600.531,1539.583,150.303,14.709,54.145,0.818,0.109,3.787,766.262,166.002,496.9738333333328,436.1468608322115,94.1238333333335,204.24412808341057,-101.319,101.319,454.58000000000004,454.58000000000004,353.26099999999997,353.26099999999997
1604,19.006,0.014,0.173,1.124,0.0,2019-08-06 19:00:00,19.0,,1604,1.158,5.808,1004.365,0.0,0.593,0.7632872170964984,1004.365,0.12130520444258892,0.0,172.92782835264663,1,218,8,32,-0.9659258262890684,0.2588190451025203,-0.5737722679043243,-0.8190148866680802,0.794,102.113,342.521,1156.103,349.83,0.0,508.725,54.145,0.818,0.756,322.944,228.082,304.28999999999945,328.9041793495903,261.39200000000017,414.8560981824737,-0.794,0.794,495.64,495.64,494.846,494.846
1605,18.627,0.013,0.0,0.0,0.0,2019-08-06 20:00:00,20.0,,1605,1.159,5.914,1058.7,0.0,0.593,0.7504813257531504,1058.7,0.12786767753094633,0.0,179.01586421781127,1,218,8,32,-0.8660254037844386,0.5000000000000001,-0.5737722679043243,-0.8190148866680802,0.0,0.794,102.113,779.781,572.146,0.0,1004.365,508.725,54.145,0.19,170.114,259.809,174.32649999999947,247.4055136789168,437.8103333333335,498.2491150096037,0.0,0.0,54.335000000000036,54.335000000000036,54.335000000000036,54.335000000000036
1606,18.285,0.013,0.0,0.0,0.0,2019-08-06 21:00:00,21.0,,1606,1.159,5.825,1012.228,0.0,0.593,0.7614340336303579,1012.228,0.12225488192291935,0.0,173.77301737802276,1,218,8,32,-0.7071067811865477,0.7071067811865474,-0.5737722679043243,-0.8190148866680802,0.0,0.0,0.794,600.531,827.586,0.0,1058.7,1004.365,508.725,0.109,103.359,182.351,74.23799999999947,137.60860931071718,606.4968333333335,491.711966485008,0.0,0.0,-46.472000000000094,46.472000000000094,-46.472000000000094,46.472000000000094
1607,18.04,0.013,0.0,0.0,0.0,2019-08-06 22:00:00,22.0,,1607,1.158,5.753,975.39,0.0,0.593,0.7701161616382028,975.39,0.11780566164816259,0.0,169.544555963053,1,218,8,32,-0.5000000000000004,0.8660254037844384,-0.5737722679043243,-0.8190148866680802,0.0,0.0,0.0,342.521,1122.04,0.0,1012.228,1058.7,1004.365,0.818,27.207,65.529,17.151166666666136,41.62383955615795,768.9255000000002,404.92966763561213,0.0,0.0,-36.837999999999965,36.837999999999965,-36.837999999999965,36.837999999999965
1608,17.854,0.013,0.0,0.0,0.0,2019-08-06 23:00:00,23.0,,1608,1.154,5.76,978.654,0.0,0.593,0.7693468889899155,978.654,0.11819988106769692,0.0,169.90517883590644,1,218,8,32,-0.25881904510252157,0.9659258262890681,-0.5737722679043243,-0.8190148866680802,0.0,0.0,0.0,102.113,1505.692,0.0,975.39,1012.228,1058.7,54.145,8.089,17.723,0.1323333333328028,0.3241491893123004,923.0103333333336,205.16444331768184,0.0,0.0,3.26400000000001,3.26400000000001,3.26400000000001,3.26400000000001
1609,17.709,0.013,0.0,0.0,0.0,2019-08-07 00:00:00,0.0,,1609,1.15,5.852,1025.914,0.0,0.593,0.7582084621032563,1025.914,0.12390784974637126,0.0,175.30994953691908,2,219,8,32,0.0,1.0,-0.5877852522924734,-0.8090169943749472,0.0,0.0,0.0,0.794,1539.583,0.0,978.654,975.39,1012.228,508.725,3.787,21.143,0.0,0.00017397228629558044,1009.2085000000002,31.107322570221278,0.0,0.0,47.25999999999999,47.25999999999999,47.25999999999999,47.25999999999999
1610,17.691,0.013,0.0,0.0,0.0,2019-08-07 01:00:00,1.0,,1610,1.146,6.017,1115.35,0.0,0.593,0.7371298258985324,1115.35,0.13470975170883248,0.0,185.3664308847547,2,219,8,32,0.25881904510252074,0.9659258262890683,-0.5877852522924734,-0.8090169943749472,0.0,0.0,0.0,0.0,1156.103,0.0,1025.914,978.654,975.39,1004.365,0.756,69.442,0.0,0.00017397228629558044,1027.7060000000001,52.96780357904065,0.0,0.0,89.43599999999992,89.43599999999992,89.43599999999992,89.43599999999992
1611,17.59,0.013,0.0,0.0,0.0,2019-08-07 02:00:00,2.0,,1611,1.143,6.104,1164.575,0.0,0.593,0.7255282799083547,1164.575,0.14065504917408314,0.0,190.7887957423336,2,219,8,32,0.49999999999999994,0.8660254037844387,-0.5877852522924734,-0.8090169943749472,0.0,0.0,0.0,0.0,779.781,0.0,1115.35,1025.914,978.654,1058.7,0.19,214.458,0.0,0.00017397228629558044,1045.3518333333334,77.37206679515889,0.0,0.0,49.225000000000136,49.225000000000136,49.225000000000136,49.225000000000136
1612,17.444,0.013,0.015,0.246,0.0,2019-08-07 03:00:00,3.0,,1612,1.14,6.318,1282.957,0.0,0.593,0.6976275339985686,1282.957,0.1549529913687261,0.0,203.06375386771862,2,219,8,32,0.7071067811865476,0.7071067811865476,-0.5877852522924734,-0.8090169943749472,0.0,0.0,0.0,0.0,600.531,0.0,1164.575,1115.35,1025.914,1012.228,0.109,561.589,0.0,0.00017397228629558044,1090.4733333333336,120.89293769221841,0.0,0.0,118.38200000000006,118.38200000000006,118.38200000000006,118.38200000000006
1613,17.261,0.013,13.872,75.37,2.903,2019-08-07 04:00:00,4.0,,1613,1.138,6.417,1344.7,0.0,0.593,0.6837948500518407,1347.603,0.16276080650206465,0.20927045780922307,209.5527178505972,2,219,8,32,0.8660254037844386,0.5000000000000001,-0.5877852522924734,-0.8090169943749472,0.0,0.0,0.0,0.0,342.521,9.394,1282.957,1164.575,1115.35,975.39,0.818,875.489,0.4838333333328028,1.1851447999837954,1152.0250000000003,142.64002968026904,2.903,2.903,61.74299999999994,61.74299999999994,64.64599999999996,64.64599999999996
1614,17.219,0.013,69.452,288.707,108.742,2019-08-07 05:00:00,5.0,,1614,1.137,6.35,1306.324,0.0,0.593,0.719058752944386,1415.066,0.17090885328516678,1.0,205.72028256373505,2,219,8,32,0.9659258262890683,0.25881904510252074,-0.5877852522924734,-0.8090169943749472,2.903,0.0,0.0,0.0,102.113,76.935,1344.7,1282.957,1164.575,978.654,54.145,836.984,18.607499999999472,44.17197218972793,1206.6366666666668,124.56882698273581,105.839,105.839,-38.375999999999976,38.375999999999976,67.46299999999997,67.46299999999997
1615,17.353,0.013,153.492,507.767,288.172,2019-08-07 06:00:00,6.0,,1615,1.136,6.147,1185.074,0.0,0.593,0.7920852910404597,1473.246,0.1779357178159597,1.0,192.78897140247742,2,219,8,32,1.0,6.123233995736766e-17,-0.5877852522924734,-0.8090169943749472,108.742,2.903,0.0,0.0,0.794,150.303,1306.324,1344.7,1282.957,1025.914,508.725,766.262,66.63616666666614,116.81958680716316,1233.1633333333336,90.74055913347024,179.43,179.43,-121.25,121.25,58.180000000000064,58.180000000000064
1616,17.693,0.013,252.066,711.472,525.911,2019-08-07 07:00:00,7.0,,1616,1.137,6.506,1393.782,0.7124420150437869,0.593,0.8017907775040171,1919.6929999999998,0.23185669734808245,1.0,214.2302160728226,2,219,8,32,0.9659258262890683,-0.25881904510252063,-0.5877852522924734,-0.8090169943749472,288.172,108.742,2.903,0.0,0.0,349.83,1185.074,1306.324,1344.7,1115.35,1004.365,322.944,154.28799999999947,213.83639064207213,1279.5686666666668,89.62911375136356,237.73899999999992,237.73899999999992,208.70799999999986,208.70799999999986,446.44699999999966,446.44699999999966
1617,18.082,0.014,341.117,885.924,680.251,2019-08-07 08:00:00,8.0,,1617,1.139,7.043,1731.593,0.4990738836882607,0.593,0.7604084750400236,2411.844,0.29129771497775353,1.0,245.86010991621328,2,219,8,32,0.8660254037844387,-0.4999999999999998,-0.5877852522924734,-0.8090169943749472,525.911,288.172,108.742,0.0,0.0,572.146,1393.782,1185.074,1306.324,1164.575,1058.7,170.114,267.6631666666661,284.3725478097253,1374.071666666667,188.51230339544162,154.34000000000003,154.34000000000003,337.81100000000015,337.81100000000015,492.1510000000003,492.1510000000003
1618,18.568,0.014,409.792,1019.227,987.102,2019-08-07 09:00:00,9.0,,1618,1.141,7.149,1807.022,0.4239454305431206,0.593,0.8186466757477292,2794.124,0.33746873204257843,1.0,252.7656661399264,2,219,8,32,0.7071067811865476,-0.7071067811865475,-0.5877852522924734,-0.8090169943749472,680.251,525.911,288.172,0.0,0.0,827.586,1731.593,1393.782,1185.074,1282.957,1012.228,103.359,432.1801666666661,370.91571390895933,1461.4158333333335,249.4211420889479,306.851,306.851,75.42899999999986,75.42899999999986,382.27999999999975,382.27999999999975
1619,19.388,0.014,459.4,1102.283,1493.817,2019-08-07 10:00:00,10.0,,1619,1.143,7.474,2019.098,0.3880537138868634,0.593,0.8941912879943744,3512.915,0.42428287750413174,1.0,270.14954908354974,2,219,8,32,0.49999999999999994,-0.8660254037844387,-0.5877852522924734,-0.8090169943749472,987.102,680.251,525.911,2.903,0.0,1122.04,1807.022,1731.593,1393.782,1344.7,975.39,27.207,680.6658333333329,502.03893374099056,1573.8155,326.38603936793714,506.71500000000003,506.71500000000003,212.07600000000002,212.07600000000002,718.7910000000002,718.7910000000002
1620,20.08,0.014,474.087,1129.377,1552.951,2019-08-07 11:00:00,11.0,,1620,1.146,7.305,1904.53,0.35904241270692533,0.593,0.9358422876613735,3457.4809999999998,0.4175876693845034,1.0,260.71591229077177,2,219,8,32,0.258819045102521,-0.9659258262890682,-0.5877852522924734,-0.8090169943749472,1493.817,987.102,680.251,108.742,0.0,1505.692,2019.098,1807.022,1731.593,1306.324,978.654,8.089,921.3673333333328,518.9174738236211,1673.5165,319.63037246276946,59.134000000000015,59.134000000000015,-114.56799999999998,114.56799999999998,-55.4340000000002,55.4340000000002
